날짜,시간,요일,남자 청년,여자 청년,남자 중장년,여자 중장년,남자 청소년 이하,여자 청소년 이하
2024-01-01,10:30,월,138,65,103,155,137,123
2024-01-01,10:40,월,112,169,22,161,115,47
2024-01-01,10:50,월,143,47,103,158,57,35
2024-01-01,11:00,월,9,19,182,158,64,118
2024-01-01,11:10,월,28,56,38,185,140,63
2024-01-01,11:20,월,96,89,112,165,104,105
2024-01-01,11:30,월,71,196,120,13,56,172
2024-01-01,11:40,월,63,76,193,122,34,128
2024-01-01,11:50,월,127,156,76,2,119,91
2024-01-01,12:00,월,33,37,113,125,7,73
2024-01-01,12:10,월,87,176,139,147,178,186
2024-01-01,12:20,월,107,188,101,174,55,26
2024-01-01,12:30,월,74,46,119,179,109,13
2024-01-01,12:40,월,121,74,163,97,28,167
2024-01-01,12:50,월,58,61,172,132,72,60
2024-01-01,13:00,월,96,44,84,106,83,131
2024-01-01,13:10,월,14,65,161,192,5,117
2024-01-01,13:20,월,174,91,162,149,36,27
2024-01-01,13:30,월,52,182,113,20,97,14
2024-01-01,13:40,월,195,74,110,118,35,44
2024-01-01,13:50,월,24,124,93,84,183,168
2024-01-01,14:00,월,10,88,104,37,173,35
2024-01-01,14:10,월,84,4,105,161,54,139
2024-01-01,14:20,월,60,181,5,87,121,16
2024-01-01,14:30,월,78,71,141,7,103,62
2024-01-01,14:40,월,162,119,53,105,178,149
2024-01-01,14:50,월,154,3,4,141,75,138
2024-01-01,15:00,월,60,146,51,148,105,156
2024-01-01,15:10,월,37,72,117,145,98,6
2024-01-01,15:20,월,130,87,170,47,79,53
2024-01-01,15:30,월,122,75,176,119,174,194
2024-01-01,15:40,월,54,74,151,51,138,143
2024-01-01,15:50,월,127,63,29,99,18,123
2024-01-01,16:00,월,30,197,97,41,109,22
2024-01-01,16:10,월,131,32,75,44,88,147
2024-01-01,16:20,월,11,117,126,174,13,69
2024-01-01,16:30,월,3,113,90,117,13,25
2024-01-01,16:40,월,191,77,136,162,87,191
2024-01-01,16:50,월,74,165,48,149,58,119
2024-01-01,17:00,월,167,115,152,181,127,192
2024-01-01,17:10,월,80,185,64,80,71,13
2024-01-01,17:20,월,52,197,181,31,61,167
2024-01-01,17:30,월,170,74,57,198,59,70
2024-01-01,17:40,월,156,47,2,145,72,18
2024-01-01,17:50,월,190,156,151,71,3,156
2024-01-01,18:00,월,97,112,126,118,3,145
2024-01-01,18:10,월,54,69,187,67,130,200
2024-01-01,18:20,월,131,13,32,199,85,179
2024-01-01,18:30,월,179,58,10,2,144,146
2024-01-01,18:40,월,147,74,173,70,67,34
2024-01-01,18:50,월,67,1,200,75,17,77
2024-01-01,19:00,월,178,199,18,73,39,182
2024-01-01,19:10,월,145,119,44,10,113,64
2024-01-01,19:20,월,131,48,177,102,88,133
2024-01-01,19:30,월,145,113,60,108,20,63
2024-01-01,19:40,월,88,171,24,71,79,193
2024-01-01,19:50,월,79,46,88,87,79,29
2024-01-01,20:00,월,144,72,49,67,175,152
2024-01-01,20:10,월,28,160,46,123,128,130
2024-01-01,20:20,월,37,144,145,64,59,78
2024-01-01,20:30,월,31,147,138,180,170,48
2024-01-01,20:40,월,64,131,96,71,137,123
2024-01-01,20:50,월,124,33,144,4,184,111
2024-01-01,21:00,월,198,60,196,163,199,199
2024-01-01,21:10,월,149,114,72,27,102,59
2024-01-01,21:20,월,159,110,120,41,41,88
2024-01-01,21:30,월,186,193,158,11,110,160
2024-01-01,21:40,월,142,93,147,94,44,94
2024-01-01,21:50,월,166,105,164,65,190,31
2024-01-01,22:00,월,170,22,198,126,158,137
2024-01-01,22:10,월,61,52,187,188,80,192
2024-01-01,22:20,월,95,158,74,40,58,110
2024-01-01,22:30,월,6,34,124,149,5,110
2024-01-01,22:40,월,65,79,78,186,176,181
2024-01-01,22:50,월,184,166,58,93,26,112
2024-01-01,23:00,월,156,135,160,191,167,91
2024-01-01,23:10,월,154,136,76,113,102,65
2024-01-01,23:20,월,10,153,33,54,171,22
2024-01-01,23:30,월,120,199,4,167,129,187
2024-01-01,23:40,월,87,101,62,146,106,93
2024-01-01,23:50,월,50,180,56,117,2,135
2024-01-02,0:00,화,198,105,4,97,71,152
2024-01-02,0:10,화,133,49,109,61,64,56
2024-01-02,0:20,화,19,49,154,79,47,136
2024-01-02,0:30,화,146,93,94,35,178,148
2024-01-02,0:40,화,107,33,174,176,24,180
2024-01-02,0:50,화,189,121,116,196,178,78
2024-01-02,1:00,화,144,20,113,73,159,156
2024-01-02,1:10,화,156,111,74,11,124,193
2024-01-02,1:20,화,72,72,38,48,138,8
2024-01-02,1:30,화,149,9,184,19,156,41
2024-01-02,1:40,화,123,182,178,180,125,149
2024-01-02,1:50,화,47,36,98,134,41,100
2024-01-02,2:00,화,118,181,88,1,95,112
2024-01-02,2:10,화,62,9,169,52,176,13
2024-01-02,2:20,화,148,121,128,191,40,14
2024-01-02,2:30,화,104,74,81,59,75,189
2024-01-02,2:40,화,154,165,129,1,84,61
2024-01-02,2:50,화,134,107,65,139,98,70
2024-01-02,3:00,화,196,29,155,70,37,46
2024-01-02,3:10,화,184,146,133,100,191,194
2024-01-02,3:20,화,170,136,4,153,137,165
2024-01-02,3:30,화,16,84,99,75,17,157
2024-01-02,3:40,화,153,146,45,107,148,183
2024-01-02,3:50,화,81,21,11,2,87,24
2024-01-02,4:00,화,64,198,85,112,96,151
2024-01-02,4:10,화,86,38,121,135,4,131
2024-01-02,4:20,화,135,141,87,16,199,121
2024-01-02,4:30,화,71,9,12,133,194,147
2024-01-02,4:40,화,89,81,65,129,131,97
2024-01-02,4:50,화,89,89,184,192,27,34
2024-01-02,5:00,화,189,162,156,74,45,89
2024-01-02,5:10,화,154,58,46,64,89,57
2024-01-02,5:20,화,134,125,122,126,151,1
2024-01-02,5:30,화,4,82,100,2,80,132
2024-01-02,5:40,화,117,146,178,122,26,150
2024-01-02,5:50,화,24,152,154,179,102,84
2024-01-02,6:00,화,66,174,76,181,30,6
2024-01-02,6:10,화,131,67,182,142,70,146
2024-01-02,6:20,화,42,11,101,8,48,145
2024-01-02,6:30,화,36,188,8,198,54,107
2024-01-02,6:40,화,47,75,46,188,43,41
2024-01-02,6:50,화,150,72,178,33,76,60
2024-01-02,7:00,화,181,108,171,32,137,23
2024-01-02,7:10,화,122,186,170,190,74,198
2024-01-02,7:20,화,151,149,115,181,139,133
2024-01-02,7:30,화,174,169,30,69,22,39
2024-01-02,7:40,화,182,48,34,74,116,110
2024-01-02,7:50,화,145,126,48,171,96,149
2024-01-02,8:00,화,195,159,137,198,74,108
2024-01-02,8:10,화,100,142,44,132,51,19
2024-01-02,8:20,화,26,91,199,128,78,28
2024-01-02,8:30,화,116,129,98,106,8,35
2024-01-02,8:40,화,141,168,88,41,157,71
2024-01-02,8:50,화,120,196,104,36,108,96
2024-01-02,9:00,화,182,175,37,190,103,46
2024-01-02,9:10,화,111,178,111,191,8,11
2024-01-02,9:20,화,61,56,107,110,53,142
2024-01-02,9:30,화,38,63,179,156,169,180
2024-01-02,9:40,화,111,61,136,139,101,37
2024-01-02,9:50,화,171,60,37,139,76,53
2024-01-02,10:00,화,151,130,192,78,136,65
2024-01-02,10:10,화,171,197,37,39,109,19
2024-01-02,10:20,화,114,69,33,94,5,153
2024-01-02,10:30,화,185,21,83,82,10,164
2024-01-02,10:40,화,57,45,33,60,32,161
2024-01-02,10:50,화,44,154,180,75,12,197
2024-01-02,11:00,화,81,6,62,62,169,141
2024-01-02,11:10,화,194,140,18,131,111,99
2024-01-02,11:20,화,196,182,87,134,44,165
2024-01-02,11:30,화,38,79,171,56,158,169
2024-01-02,11:40,화,141,68,54,147,36,134
2024-01-02,11:50,화,8,143,121,19,40,115
2024-01-02,12:00,화,61,107,126,123,153,88
2024-01-02,12:10,화,61,151,158,104,59,77
2024-01-02,12:20,화,24,54,2,46,169,191
2024-01-02,12:30,화,132,102,141,78,133,175
2024-01-02,12:40,화,185,169,144,170,57,52
2024-01-02,12:50,화,70,131,93,9,155,165
2024-01-02,13:00,화,19,120,200,161,117,57
2024-01-02,13:10,화,83,148,84,13,103,29
2024-01-02,13:20,화,90,27,146,39,47,146
2024-01-02,13:30,화,121,29,89,33,101,173
2024-01-02,13:40,화,120,100,60,10,86,130
2024-01-02,13:50,화,156,2,170,108,11,102
2024-01-02,14:00,화,197,30,193,149,159,104
2024-01-02,14:10,화,182,94,6,155,22,66
2024-01-02,14:20,화,150,56,28,96,30,61
2024-01-02,14:30,화,150,116,99,13,40,119
2024-01-02,14:40,화,94,97,126,125,22,105
2024-01-02,14:50,화,19,132,69,161,112,19
2024-01-02,15:00,화,16,122,5,66,146,4
2024-01-02,15:10,화,109,20,16,75,39,179
2024-01-02,15:20,화,186,196,103,70,18,37
2024-01-02,15:30,화,140,11,3,36,126,165
2024-01-02,15:40,화,196,91,18,8,147,3
2024-01-02,15:50,화,91,88,44,136,159,176
2024-01-02,16:00,화,33,126,15,55,14,60
2024-01-02,16:10,화,78,17,136,69,192,40
2024-01-02,16:20,화,58,135,125,171,83,84
2024-01-02,16:30,화,52,59,120,42,143,35
2024-01-02,16:40,화,71,20,168,63,161,176
2024-01-02,16:50,화,30,93,50,119,55,94
2024-01-02,17:00,화,98,76,116,50,47,35
2024-01-02,17:10,화,169,116,31,62,17,6
2024-01-02,17:20,화,33,72,125,135,100,146
2024-01-02,17:30,화,14,97,144,22,107,92
2024-01-02,17:40,화,124,55,86,143,129,148
2024-01-02,17:50,화,159,82,154,76,86,1
2024-01-02,18:00,화,32,143,74,83,62,45
2024-01-02,18:10,화,98,114,51,138,164,31
2024-01-02,18:20,화,107,32,110,10,194,89
2024-01-02,18:30,화,128,103,140,115,164,31
2024-01-02,18:40,화,150,76,162,93,15,145
2024-01-02,18:50,화,11,138,73,188,162,181
2024-01-02,19:00,화,137,79,102,135,184,167
2024-01-02,19:10,화,160,55,42,103,142,101
2024-01-02,19:20,화,17,153,180,8,12,123
2024-01-02,19:30,화,100,101,147,129,96,78
2024-01-02,19:40,화,197,85,144,1,137,85
2024-01-02,19:50,화,31,52,69,15,68,45
2024-01-02,20:00,화,9,200,180,89,101,103
2024-01-02,20:10,화,133,167,159,117,91,96
2024-01-02,20:20,화,92,176,158,160,114,53
2024-01-02,20:30,화,64,143,189,14,48,74
2024-01-02,20:40,화,106,23,32,15,95,5
2024-01-02,20:50,화,129,67,45,123,167,29
2024-01-02,21:00,화,148,184,93,176,79,78
2024-01-02,21:10,화,80,145,110,27,199,78
2024-01-02,21:20,화,100,46,111,180,176,105
2024-01-02,21:30,화,20,40,168,156,110,52
2024-01-02,21:40,화,53,105,129,142,158,72
2024-01-02,21:50,화,136,188,104,89,35,186
2024-01-02,22:00,화,128,139,20,137,31,134
2024-01-02,22:10,화,56,143,61,75,63,124
2024-01-02,22:20,화,147,36,180,85,169,116
2024-01-02,22:30,화,29,136,27,145,171,122
2024-01-02,22:40,화,122,153,156,118,59,13
2024-01-02,22:50,화,153,158,121,58,90,9
2024-01-02,23:00,화,96,95,133,2,118,161
2024-01-02,23:10,화,93,6,147,194,192,31
2024-01-02,23:20,화,41,197,110,196,170,199
2024-01-02,23:30,화,44,44,67,136,166,74
2024-01-02,23:40,화,122,197,157,105,59,57
2024-01-02,23:50,화,113,69,91,54,196,95
2024-01-03,0:00,수,50,106,143,195,110,123
2024-01-03,0:10,수,119,150,17,124,144,88
2024-01-03,0:20,수,57,5,42,184,121,123
2024-01-03,0:30,수,192,187,133,156,68,179
2024-01-03,0:40,수,30,162,41,193,148,90
2024-01-03,0:50,수,142,178,130,164,142,173
2024-01-03,1:00,수,153,190,58,159,67,15
2024-01-03,1:10,수,177,178,124,193,145,36
2024-01-03,1:20,수,4,113,5,73,168,4
2024-01-03,1:30,수,65,2,80,49,98,140
2024-01-03,1:40,수,154,147,130,161,130,38
2024-01-03,1:50,수,88,158,107,183,44,64
2024-01-03,2:00,수,191,186,49,158,5,69
2024-01-03,2:10,수,160,195,119,178,76,122
2024-01-03,2:20,수,108,84,196,120,128,24
2024-01-03,2:30,수,58,148,159,37,198,58
2024-01-03,2:40,수,72,18,161,162,83,81
2024-01-03,2:50,수,52,183,85,104,165,27
2024-01-03,3:00,수,170,13,84,58,191,121
2024-01-03,3:10,수,90,179,66,20,141,128
2024-01-03,3:20,수,159,4,16,148,53,59
2024-01-03,3:30,수,44,160,141,126,119,151
2024-01-03,3:40,수,7,128,184,132,197,153
2024-01-03,3:50,수,53,101,99,54,43,149
2024-01-03,4:00,수,125,8,97,124,99,79
2024-01-03,4:10,수,186,152,188,195,132,133
2024-01-03,4:20,수,182,162,106,139,55,38
2024-01-03,4:30,수,91,152,185,179,116,28
2024-01-03,4:40,수,16,33,189,22,193,185
2024-01-03,4:50,수,106,199,93,157,154,4
2024-01-03,5:00,수,55,43,84,84,89,184
2024-01-03,5:10,수,172,48,188,170,169,162
2024-01-03,5:20,수,113,36,61,94,145,103
2024-01-03,5:30,수,41,163,98,70,82,6
2024-01-03,5:40,수,68,110,30,99,66,4
2024-01-03,5:50,수,159,160,175,81,91,189
2024-01-03,6:00,수,166,123,143,185,8,93
2024-01-03,6:10,수,99,143,55,71,123,179
2024-01-03,6:20,수,11,13,196,74,161,193
2024-01-03,6:30,수,53,110,10,107,6,59
2024-01-03,6:40,수,168,64,53,42,106,162
2024-01-03,6:50,수,65,150,143,19,96,191
2024-01-03,7:00,수,39,29,38,130,2,172
2024-01-03,7:10,수,192,64,122,80,174,95
2024-01-03,7:20,수,97,158,172,55,81,139
2024-01-03,7:30,수,21,160,148,55,95,117
2024-01-03,7:40,수,35,126,64,13,143,168
2024-01-03,7:50,수,175,70,88,48,58,136
2024-01-03,8:00,수,165,49,100,46,58,43
2024-01-03,8:10,수,174,172,10,153,28,4
2024-01-03,8:20,수,61,138,125,72,196,93
2024-01-03,8:30,수,139,19,60,178,17,121
2024-01-03,8:40,수,25,13,103,123,77,9
2024-01-03,8:50,수,200,116,58,136,159,83
2024-01-03,9:00,수,84,124,37,6,109,166
2024-01-03,9:10,수,126,124,195,80,143,44
2024-01-03,9:20,수,172,27,16,140,83,117
2024-01-03,9:30,수,70,145,6,11,13,127
2024-01-03,9:40,수,68,104,53,114,166,126
2024-01-03,9:50,수,54,148,62,56,145,46
2024-01-03,10:00,수,154,47,110,47,33,129
2024-01-03,10:10,수,32,166,152,60,83,93
2024-01-03,10:20,수,177,124,80,171,105,12
2024-01-03,10:30,수,138,128,99,143,151,76
2024-01-03,10:40,수,46,62,41,68,85,109
2024-01-03,10:50,수,55,51,79,93,62,145
2024-01-03,11:00,수,148,109,3,64,11,114
2024-01-03,11:10,수,3,83,45,126,41,153
2024-01-03,11:20,수,62,62,63,133,130,44
2024-01-03,11:30,수,23,71,168,51,69,31
2024-01-03,11:40,수,18,130,37,77,189,54
2024-01-03,11:50,수,190,154,200,79,33,87
2024-01-03,12:00,수,72,49,160,46,1,6
2024-01-03,12:10,수,68,93,65,58,176,189
2024-01-03,12:20,수,15,40,83,113,152,85
2024-01-03,12:30,수,94,109,134,116,17,200
2024-01-03,12:40,수,49,139,155,161,36,133
2024-01-03,12:50,수,111,43,58,88,167,57
2024-01-03,13:00,수,148,191,127,151,156,112
2024-01-03,13:10,수,54,75,99,180,40,68
2024-01-03,13:20,수,75,36,149,174,23,62
2024-01-03,13:30,수,164,48,96,107,158,145
2024-01-03,13:40,수,60,70,61,57,177,193
2024-01-03,13:50,수,67,52,12,90,71,161
2024-01-03,14:00,수,85,1,104,3,35,59
2024-01-03,14:10,수,46,172,192,14,194,158
2024-01-03,14:20,수,71,110,147,34,168,172
2024-01-03,14:30,수,143,144,99,40,110,186
2024-01-03,14:40,수,123,31,185,83,153,167
2024-01-03,14:50,수,30,66,8,53,195,139
2024-01-03,15:00,수,14,191,101,190,68,16
2024-01-03,15:10,수,16,102,190,172,185,103
2024-01-03,15:20,수,86,157,12,79,14,188
2024-01-03,15:30,수,79,29,35,133,125,189
2024-01-03,15:40,수,46,127,172,51,19,106
2024-01-03,15:50,수,34,126,152,186,37,41
2024-01-03,16:00,수,118,193,56,66,171,67
2024-01-03,16:10,수,161,127,94,24,89,181
2024-01-03,16:20,수,71,142,161,19,198,178
2024-01-03,16:30,수,140,137,88,196,122,32
2024-01-03,16:40,수,56,85,20,121,185,176
2024-01-03,16:50,수,14,101,67,151,28,140
2024-01-03,17:00,수,11,76,134,67,145,52
2024-01-03,17:10,수,99,14,87,2,2,109
2024-01-03,17:20,수,182,54,162,5,159,115
2024-01-03,17:30,수,22,57,83,150,81,39
2024-01-03,17:40,수,113,46,168,3,154,182
2024-01-03,17:50,수,194,99,96,121,1,43
2024-01-03,18:00,수,52,157,62,36,47,63
2024-01-03,18:10,수,28,23,109,96,111,148
2024-01-03,18:20,수,117,180,112,145,150,33
2024-01-03,18:30,수,45,60,69,140,99,92
2024-01-03,18:40,수,175,184,173,194,105,144
2024-01-03,18:50,수,157,156,174,133,140,178
2024-01-03,19:00,수,192,113,182,138,48,27
2024-01-03,19:10,수,67,175,118,173,169,184
2024-01-03,19:20,수,21,121,88,151,24,150
2024-01-03,19:30,수,25,137,29,176,102,164
2024-01-03,19:40,수,122,138,94,117,157,175
2024-01-03,19:50,수,43,49,125,190,62,5
2024-01-03,20:00,수,165,178,109,67,156,49
2024-01-03,20:10,수,195,193,95,45,172,84
2024-01-03,20:20,수,184,176,195,131,51,60
2024-01-03,20:30,수,146,50,16,28,75,6
2024-01-03,20:40,수,61,30,138,41,138,53
2024-01-03,20:50,수,107,88,167,37,134,21
2024-01-03,21:00,수,49,163,106,151,177,13
2024-01-03,21:10,수,85,71,26,84,73,198
2024-01-03,21:20,수,30,130,156,181,140,69
2024-01-03,21:30,수,41,89,91,199,177,194
2024-01-03,21:40,수,33,3,116,27,85,152
2024-01-03,21:50,수,160,170,148,169,10,28
2024-01-03,22:00,수,27,168,48,182,92,2
2024-01-03,22:10,수,106,120,142,24,36,101
2024-01-03,22:20,수,63,177,175,64,121,128
2024-01-03,22:30,수,183,160,170,20,90,12
2024-01-03,22:40,수,32,3,126,34,28,38
2024-01-03,22:50,수,93,123,98,74,54,157
2024-01-03,23:00,수,120,121,78,176,4,135
2024-01-03,23:10,수,53,116,70,114,196,139
2024-01-03,23:20,수,156,54,138,47,170,132
2024-01-03,23:30,수,8,128,168,164,44,200
2024-01-03,23:40,수,191,53,94,191,69,88
2024-01-03,23:50,수,62,86,43,33,11,116
2024-01-04,0:00,목,58,126,80,178,144,41
2024-01-04,0:10,목,173,140,151,157,74,116
2024-01-04,0:20,목,172,74,128,47,96,48
2024-01-04,0:30,목,111,141,190,98,105,69
2024-01-04,0:40,목,57,160,10,28,37,101
2024-01-04,0:50,목,75,26,7,130,77,110
2024-01-04,1:00,목,29,137,133,93,41,110
2024-01-04,1:10,목,144,18,114,137,14,141
2024-01-04,1:20,목,59,51,180,179,75,158
2024-01-04,1:30,목,66,23,112,170,87,96
2024-01-04,1:40,목,32,81,171,97,170,9
2024-01-04,1:50,목,30,140,39,110,40,142
2024-01-04,2:00,목,9,121,85,105,136,16
2024-01-04,2:10,목,155,27,6,6,171,21
2024-01-04,2:20,목,13,175,74,173,56,149
2024-01-04,2:30,목,62,49,174,174,122,92
2024-01-04,2:40,목,59,5,196,38,180,30
2024-01-04,2:50,목,139,113,182,57,9,72
2024-01-04,3:00,목,28,183,70,13,160,139
2024-01-04,3:10,목,21,176,48,148,94,139
2024-01-04,3:20,목,27,87,31,198,95,47
2024-01-04,3:30,목,75,101,82,197,25,69
2024-01-04,3:40,목,143,53,27,71,3,81
2024-01-04,3:50,목,104,31,98,186,143,33
2024-01-04,4:00,목,188,54,61,140,181,19
2024-01-04,4:10,목,98,1,1,83,119,36
2024-01-04,4:20,목,42,4,120,178,11,165
2024-01-04,4:30,목,150,101,30,186,37,179
2024-01-04,4:40,목,92,105,16,91,34,122
2024-01-04,4:50,목,53,89,76,155,151,148
2024-01-04,5:00,목,184,110,28,63,110,105
2024-01-04,5:10,목,57,129,171,95,66,25
2024-01-04,5:20,목,188,21,20,59,27,99
2024-01-04,5:30,목,77,5,166,113,103,128
2024-01-04,5:40,목,184,141,27,193,188,113
2024-01-04,5:50,목,68,144,93,44,108,125
2024-01-04,6:00,목,81,41,110,189,199,15
2024-01-04,6:10,목,114,9,39,38,34,92
2024-01-04,6:20,목,197,149,93,120,37,146
2024-01-04,6:30,목,59,76,145,149,16,77
2024-01-04,6:40,목,55,193,132,150,87,62
2024-01-04,6:50,목,142,179,192,59,185,39
2024-01-04,7:00,목,153,38,7,172,13,172
2024-01-04,7:10,목,70,166,12,78,154,111
2024-01-04,7:20,목,61,33,135,119,44,63
2024-01-04,7:30,목,168,186,125,90,127,103
2024-01-04,7:40,목,115,86,113,4,90,175
2024-01-04,7:50,목,9,152,149,23,142,66
2024-01-04,8:00,목,157,116,1,195,99,60
2024-01-04,8:10,목,141,27,151,1,16,194
2024-01-04,8:20,목,13,161,175,92,117,192
2024-01-04,8:30,목,186,10,111,167,130,87
2024-01-04,8:40,목,156,22,185,101,177,51
2024-01-04,8:50,목,134,56,7,186,129,59
2024-01-04,9:00,목,179,126,56,145,119,76
2024-01-04,9:10,목,89,67,81,140,94,36
2024-01-04,9:20,목,29,82,159,158,171,36
2024-01-04,9:30,목,134,46,140,94,136,134
2024-01-04,9:40,목,42,61,55,163,41,96
2024-01-04,9:50,목,162,74,177,193,19,170
2024-01-04,10:00,목,124,165,79,101,194,34
2024-01-04,10:10,목,22,153,154,156,47,94
2024-01-04,10:20,목,199,183,59,72,54,19
2024-01-04,10:30,목,23,22,105,153,183,9
2024-01-04,10:40,목,179,30,189,83,53,34
2024-01-04,10:50,목,191,129,7,41,62,39
2024-01-04,11:00,목,170,33,93,133,166,149
2024-01-04,11:10,목,115,62,112,15,4,180
2024-01-04,11:20,목,101,184,67,119,46,35
2024-01-04,11:30,목,58,61,74,37,49,147
2024-01-04,11:40,목,37,142,152,4,10,85
2024-01-04,11:50,목,141,190,62,78,57,89
2024-01-04,12:00,목,185,196,45,6,123,131
2024-01-04,12:10,목,120,110,50,136,157,64
2024-01-04,12:20,목,111,181,71,52,199,188
2024-01-04,12:30,목,102,83,176,29,9,153
2024-01-04,12:40,목,95,131,13,97,182,64
2024-01-04,12:50,목,149,59,78,74,4,95
2024-01-04,13:00,목,131,161,89,69,56,50
2024-01-04,13:10,목,133,76,182,7,59,19
2024-01-04,13:20,목,115,81,81,83,167,122
2024-01-04,13:30,목,162,85,119,121,32,150
2024-01-04,13:40,목,44,58,21,150,37,56
2024-01-04,13:50,목,168,148,142,114,76,7
2024-01-04,14:00,목,67,109,102,146,104,122
2024-01-04,14:10,목,164,34,131,29,117,63
2024-01-04,14:20,목,31,73,162,111,157,176
2024-01-04,14:30,목,130,96,170,152,82,40
2024-01-04,14:40,목,194,98,161,120,25,3
2024-01-04,14:50,목,30,93,40,97,125,189
2024-01-04,15:00,목,117,167,37,122,86,26
2024-01-04,15:10,목,39,168,19,174,178,3
2024-01-04,15:20,목,72,86,198,173,195,139
2024-01-04,15:30,목,49,44,173,162,178,12
2024-01-04,15:40,목,23,93,171,133,85,103
2024-01-04,15:50,목,179,155,116,27,93,164
2024-01-04,16:00,목,83,67,155,189,124,146
2024-01-04,16:10,목,79,16,70,48,23,3
2024-01-04,16:20,목,22,152,42,179,14,46
2024-01-04,16:30,목,182,120,110,158,122,173
2024-01-04,16:40,목,18,41,70,10,101,198
2024-01-04,16:50,목,194,62,121,5,142,8
2024-01-04,17:00,목,76,82,132,106,67,53
2024-01-04,17:10,목,47,131,92,19,62,163
2024-01-04,17:20,목,88,125,101,96,165,166
2024-01-04,17:30,목,168,85,170,52,96,57
2024-01-04,17:40,목,190,11,118,67,169,171
2024-01-04,17:50,목,130,32,56,98,131,115
2024-01-04,18:00,목,171,196,93,1,126,53
2024-01-04,18:10,목,147,200,30,36,70,168
2024-01-04,18:20,목,123,52,145,3,24,88
2024-01-04,18:30,목,107,45,130,180,9,43
2024-01-04,18:40,목,96,57,61,2,57,98
2024-01-04,18:50,목,170,129,30,82,22,118
2024-01-04,19:00,목,189,173,142,156,117,130
2024-01-04,19:10,목,130,173,160,85,87,88
2024-01-04,19:20,목,66,175,16,140,182,46
2024-01-04,19:30,목,100,113,173,118,92,189
2024-01-04,19:40,목,191,31,166,99,125,72
2024-01-04,19:50,목,70,57,189,182,34,183
2024-01-04,20:00,목,183,141,52,16,129,128
2024-01-04,20:10,목,169,157,140,22,196,110
2024-01-04,20:20,목,191,128,18,82,72,177
