날짜,시간,요일,남자 청년,여자 청년,남자 중장년,여자 중장년,남자 청소년 이하,여자 청소년 이하
2024-01-01,10:20,월,186,198,198,273,468,66
2024-01-01,10:30,월,576,588,33,78,282,390
2024-01-01,10:40,월,63,585,510,339,339,363
2024-01-01,10:50,월,513,9,597,246,513,501
2024-01-01,11:00,월,198,498,366,114,108,426
2024-01-01,11:10,월,111,324,408,189,69,357
2024-01-01,11:20,월,288,351,138,270,477,177
2024-01-01,11:30,월,327,381,531,186,423,3
2024-01-01,11:40,월,297,114,573,516,96,423
2024-01-01,11:50,월,468,135,321,111,492,99
2024-01-01,12:00,월,387,213,600,129,93,237
2024-01-01,12:10,월,552,441,303,33,192,300
2024-01-01,12:20,월,429,99,597,183,411,6
2024-01-01,12:30,월,360,90,444,351,177,162
2024-01-01,12:40,월,75,174,120,549,447,90
2024-01-01,12:50,월,126,585,330,282,132,333
2024-01-01,13:00,월,99,249,480,231,564,270
2024-01-01,13:10,월,477,549,48,108,288,9
2024-01-01,13:20,월,159,408,444,3,66,78
2024-01-01,13:30,월,495,540,417,471,492,480
2024-01-01,13:40,월,24,144,432,381,276,501
2024-01-01,13:50,월,345,192,81,465,501,423
2024-01-01,14:00,월,306,507,381,333,363,12
2024-01-01,14:10,월,576,144,84,519,147,267
2024-01-01,14:20,월,453,375,438,357,249,120
2024-01-01,14:30,월,210,531,390,36,591,348
2024-01-01,14:40,월,270,108,54,339,558,372
2024-01-01,14:50,월,186,51,168,381,510,243
2024-01-01,15:00,월,516,465,504,378,168,270
2024-01-01,15:10,월,417,111,102,321,114,189
2024-01-01,15:20,월,231,213,519,300,465,258
2024-01-01,15:30,월,573,258,429,3,75,195
2024-01-01,15:40,월,81,462,414,24,567,84
2024-01-01,15:50,월,168,255,474,225,102,444
2024-01-01,16:00,월,411,15,540,111,342,540
2024-01-01,16:10,월,69,384,456,393,312,21
2024-01-01,16:20,월,114,441,294,480,195,261
2024-01-01,16:30,월,72,264,198,402,426,297
2024-01-01,16:40,월,378,339,3,441,111,372
2024-01-01,16:50,월,453,204,234,105,210,408
2024-01-01,17:00,월,300,582,591,474,222,42
2024-01-01,17:10,월,354,204,405,207,333,393
2024-01-01,17:20,월,81,486,111,492,471,354
2024-01-01,17:30,월,75,108,540,483,90,570
2024-01-01,17:40,월,156,528,405,360,582,585
2024-01-01,17:50,월,282,204,465,534,276,342
2024-01-01,18:00,월,411,540,555,216,96,27
2024-01-01,18:10,월,63,492,63,57,435,447
2024-01-01,18:20,월,198,225,540,483,27,288
2024-01-01,18:30,월,303,204,138,198,486,444
2024-01-01,18:40,월,291,456,114,468,453,432
2024-01-01,18:50,월,552,486,168,393,135,132
2024-01-01,19:00,월,87,132,504,54,363,93
2024-01-01,19:10,월,144,51,306,258,189,330
2024-01-01,19:20,월,267,504,414,327,576,78
2024-01-01,19:30,월,36,552,297,534,531,498
2024-01-01,19:40,월,414,456,435,276,60,24
2024-01-01,19:50,월,207,261,453,588,273,249
2024-01-01,20:00,월,60,66,279,201,345,507
2024-01-01,20:10,월,483,594,54,66,600,270
2024-01-01,20:20,월,141,501,522,144,459,417
2024-01-01,20:30,월,522,423,3,504,9,240
2024-01-01,20:40,월,54,558,54,240,186,378
2024-01-01,20:50,월,408,441,492,306,330,258
2024-01-01,21:00,월,9,81,108,174,138,219
2024-01-01,21:10,월,132,54,543,204,576,354
2024-01-01,21:20,월,282,219,354,555,111,135
2024-01-01,21:30,월,516,495,384,480,477,42
2024-01-01,21:40,월,222,489,564,39,198,177
2024-01-01,21:50,월,480,6,462,525,567,15
2024-01-01,22:00,월,495,474,447,369,465,60
2024-01-01,22:10,월,198,459,567,222,51,297
2024-01-01,22:20,월,168,375,255,45,138,516
2024-01-01,22:30,월,150,567,351,525,297,183
2024-01-01,22:40,월,231,576,456,114,546,234
2024-01-01,22:50,월,18,204,462,162,378,363
2024-01-01,23:00,월,357,564,417,162,345,66
2024-01-01,23:10,월,597,519,498,324,453,597
2024-01-01,23:20,월,297,384,468,534,399,30
2024-01-01,23:30,월,456,6,120,45,549,315
2024-01-01,23:40,월,453,153,99,36,255,231
2024-01-01,23:50,월,291,225,228,81,507,321
2024-01-02,00:00,화,138,67,135,84,25,70
2024-01-02,00:10,화,131,174,20,12,114,101
2024-01-02,00:20,화,143,61,55,118,10,14
2024-01-02,00:30,화,156,41,88,136,48,132
2024-01-02,00:40,화,6,26,31,164,183,131
2024-01-02,00:50,화,159,31,97,156,195,33
2024-01-02,01:00,화,145,12,34,195,170,199
2024-01-02,01:10,화,120,60,93,160,196,30
2024-01-02,01:20,화,18,18,131,6,56,179
2024-01-02,01:30,화,62,46,125,33,117,21
2024-01-02,01:40,화,53,50,190,65,121,183
2024-01-02,01:50,화,31,120,185,53,181,71
2024-01-02,02:00,화,61,194,114,72,172,93
2024-01-02,02:10,화,102,120,34,99,10,53
2024-01-02,02:20,화,89,32,104,190,19,4
2024-01-02,02:30,화,150,122,110,5,11,38
2024-01-02,02:40,화,141,15,36,41,96,72
2024-01-02,02:50,화,194,109,124,175,75,102
2024-01-02,03:00,화,110,175,71,119,2,77
2024-01-02,03:10,화,72,124,164,54,121,188
2024-01-02,03:20,화,180,100,16,115,146,34
2024-01-02,03:30,화,126,95,193,185,67,85
2024-01-02,03:40,화,141,62,199,157,172,107
2024-01-02,03:50,화,132,189,143,198,11,115
2024-01-02,04:00,화,99,125,161,37,191,50
2024-01-02,04:10,화,60,66,190,74,137,54
2024-01-02,04:20,화,144,77,172,138,47,196
2024-01-02,04:30,화,53,165,106,127,40,190
2024-01-02,04:40,화,69,147,59,57,117,1
2024-01-02,04:50,화,48,8,131,131,69,167
2024-01-02,05:00,화,142,198,115,102,173,84
2024-01-02,05:10,화,133,125,194,119,148,179
2024-01-02,05:20,화,26,38,159,177,2,142
2024-01-02,05:30,화,89,152,74,120,42,83
2024-01-02,05:40,화,158,71,22,80,101,14
2024-01-02,05:50,화,177,67,182,69,152,181
2024-01-02,06:00,화,118,179,97,188,154,87
2024-01-02,06:10,화,49,113,32,68,55,128
2024-01-02,06:20,화,150,169,137,6,42,168
2024-01-02,06:30,화,144,100,199,35,60,147
2024-01-02,06:40,화,165,5,114,63,13,129
2024-01-02,06:50,화,109,147,113,16,64,2
2024-01-02,07:00,화,66,115,185,127,117,182
2024-01-02,07:10,화,103,123,44,55,190,133
2024-01-02,07:20,화,142,149,141,167,67,155
2024-01-02,07:30,화,120,191,99,181,131,105
2024-01-02,07:40,화,166,131,113,133,195,157
2024-01-02,07:50,화,85,193,109,23,78,147
2024-01-02,08:00,화,130,172,88,10,52,5
2024-01-02,08:10,화,141,98,36,73,161,90
2024-01-02,08:20,화,122,93,178,141,151,165
2024-01-02,08:30,화,93,105,115,114,113,159
2024-01-02,08:40,화,26,179,26,9,35,95
2024-01-02,08:50,화,161,117,151,6,42,125
2024-01-02,09:00,화,16,87,120,103,80,20
2024-01-02,09:10,화,183,42,199,152,186,102
2024-01-02,09:20,화,156,5,27,98,161,1
2024-01-02,09:30,화,196,26,105,179,184,35
2024-01-02,09:40,화,20,185,53,129,120,39
2024-01-02,09:50,화,46,52,183,82,184,68
2024-01-02,10:00,화,120,18,164,173,89,137
2024-01-02,10:10,화,82,45,144,161,195,52
2024-01-02,10:20,화,62,169,126,102,159,62
2024-01-02,10:30,화,66,155,155,3,95,198
2024-01-02,10:40,화,143,169,85,42,103,137
2024-01-02,10:50,화,121,81,195,85,155,164
2024-01-02,11:00,화,182,120,25,59,51,120
2024-01-02,11:10,화,38,125,183,90,187,99
2024-01-02,11:20,화,124,46,9,59,107,169
2024-01-02,11:30,화,42,156,76,195,160,81
2024-01-02,11:40,화,1,30,179,121,61,62
2024-01-02,11:50,화,93,200,112,190,26,8
2024-01-02,12:00,화,188,108,138,19,107,131
2024-01-02,12:10,화,169,178,44,61,86,71
2024-01-02,12:20,화,122,158,88,72,102,181
2024-01-02,12:30,화,158,55,61,67,104,80
2024-01-02,12:40,화,109,127,157,134,21,6
2024-01-02,12:50,화,149,134,149,107,84,64
2024-01-02,13:00,화,194,75,105,155,55,97
2024-01-02,13:10,화,168,108,136,43,108,124
2024-01-02,13:20,화,126,97,153,156,114,68
2024-01-02,13:30,화,75,38,112,24,97,182
2024-01-02,13:40,화,51,76,61,88,44,39
2024-01-02,13:50,화,29,13,78,16,93,29
2024-01-02,14:00,화,54,200,62,189,63,36
2024-01-02,14:10,화,143,199,133,54,167,75
2024-01-02,14:20,화,62,51,196,79,166,121
2024-01-02,14:30,화,78,147,71,183,200,6
2024-01-02,14:40,화,30,28,25,109,14,135
2024-01-02,14:50,화,81,171,69,59,31,157
2024-01-02,15:00,화,110,137,186,123,82,25
2024-01-02,15:10,화,38,1,115,116,114,183
2024-01-02,15:20,화,40,80,81,90,146,28
2024-01-02,15:30,화,131,51,185,188,178,10
2024-01-02,15:40,화,130,112,9,179,109,84
2024-01-02,15:50,화,157,39,80,6,93,156
2024-01-02,16:00,화,28,144,179,96,39,144
2024-01-02,16:10,화,80,76,24,158,183,32
2024-01-02,16:20,화,76,8,195,194,65,153
2024-01-02,16:30,화,85,41,66,102,185,126
2024-01-02,16:40,화,124,22,61,182,62,19
2024-01-02,16:50,화,34,148,159,79,197,118
2024-01-02,17:00,화,158,174,88,9,137,166
2024-01-02,17:10,화,167,79,20,18,199,20
2024-01-02,17:20,화,70,27,52,155,175,95
2024-01-02,17:30,화,192,171,63,161,80,140
2024-01-02,17:40,화,66,148,19,140,103,50
2024-01-02,17:50,화,171,70,92,124,79,157
2024-01-02,18:00,화,76,57,131,2,124,88
2024-01-02,18:10,화,52,130,85,80,55,43
2024-01-02,18:20,화,29,128,125,25,24,5
2024-01-02,18:30,화,15,152,91,9,46,14
2024-01-02,18:40,화,78,144,178,51,118,17
2024-01-02,18:50,화,44,45,150,15,32,10
2024-01-02,19:00,화,60,153,160,55,9,97
2024-01-02,19:10,화,18,173,66,192,126,38
2024-01-02,19:20,화,76,182,83,98,102,124
2024-01-02,19:30,화,131,89,69,198,161,24
2024-01-02,19:40,화,197,65,103,104,84,120
2024-01-02,19:50,화,10,108,61,197,180,15
2024-01-02,20:00,화,178,176,170,139,67,149
2024-01-02,20:10,화,141,58,197,25,197,32
2024-01-02,20:20,화,123,109,147,55,118,110
2024-01-02,20:30,화,64,5,198,146,60,107
2024-01-02,20:40,화,169,141,76,3,78,160
2024-01-02,20:50,화,170,57,38,147,70,18
2024-01-02,21:00,화,180,9,93,189,21,88
2024-01-02,21:10,화,37,18,129,121,112,43
2024-01-02,21:20,화,104,161,114,165,52,118
2024-01-02,21:30,화,1,171,82,52,44,192
2024-01-02,21:40,화,146,197,174,12,9,120
2024-01-02,21:50,화,187,148,145,146,27,23
2024-01-02,22:00,화,82,112,31,12,47,35
2024-01-02,22:10,화,55,170,106,157,131,142
2024-01-02,22:20,화,116,31,116,90,161,176
2024-01-02,22:30,화,189,25,163,11,40,157
2024-01-02,22:40,화,71,132,22,32,128,68
2024-01-02,22:50,화,180,136,59,199,139,128
2024-01-02,23:00,화,185,199,136,141,47,32
2024-01-02,23:10,화,67,1,11,23,152,143
2024-01-02,23:20,화,164,112,180,116,30,184
2024-01-02,23:30,화,131,152,57,65,154,139
2024-01-02,23:40,화,88,120,147,73,1,110
2024-01-02,23:50,화,159,67,53,7,197,173
2024-01-03,00:00,수,126,96,534,495,594,549
2024-01-03,00:10,수,579,33,180,135,306,375
2024-01-03,00:20,수,300,438,165,39,105,441
2024-01-03,00:30,수,291,117,153,396,51,396
2024-01-03,00:40,수,144,144,573,105,492,144
2024-01-03,00:50,수,381,333,339,504,525,555
2024-01-03,01:00,수,594,522,480,90,303,180
2024-01-03,01:10,수,582,591,369,243,174,144
2024-01-03,01:20,수,72,87,471,420,339,330
2024-01-03,01:30,수,576,177,294,54,84,201
2024-01-03,01:40,수,180,159,138,396,585,285
2024-01-03,01:50,수,180,570,300,282,591,540
2024-01-03,02:00,수,48,597,33,441,93,456
2024-01-03,02:10,수,195,87,459,261,90,297
2024-01-03,02:20,수,501,597,402,507,168,114
2024-01-03,02:30,수,195,162,489,183,60,237
2024-01-03,02:40,수,27,534,384,63,468,123
2024-01-03,02:50,수,123,324,222,501,387,423
2024-01-03,03:00,수,387,579,51,525,216,399
2024-01-03,03:10,수,579,429,531,477,258,201
2024-01-03,03:20,수,114,366,570,246,57,288
2024-01-03,03:30,수,114,192,183,363,156,24
2024-01-03,03:40,수,270,150,87,216,405,513
2024-01-03,03:50,수,132,168,453,390,57,30
2024-01-03,04:00,수,282,174,549,186,63,573
2024-01-03,04:10,수,150,588,132,129,360,345
2024-01-03,04:20,수,78,273,498,390,396,360
2024-01-03,04:30,수,501,63,204,420,42,390
2024-01-03,04:40,수,276,198,150,393,414,423
2024-01-03,04:50,수,282,57,495,336,495,294
2024-01-03,05:00,수,465,261,537,528,528,276
2024-01-03,05:10,수,363,507,411,594,447,33
2024-01-03,05:20,수,504,477,249,378,213,510
2024-01-03,05:30,수,501,177,516,576,522,579
2024-01-03,05:40,수,141,294,480,378,297,189
2024-01-03,05:50,수,132,183,390,417,342,411
2024-01-03,06:00,수,450,294,255,522,309,588
2024-01-03,06:10,수,327,114,84,132,567,561
2024-01-03,06:20,수,453,450,324,300,561,471
2024-01-03,06:30,수,288,390,189,33,69,444
2024-01-03,06:40,수,60,594,516,600,591,528
2024-01-03,06:50,수,399,261,468,591,528,354
2024-01-03,07:00,수,534,282,129,297,99,399
2024-01-03,07:10,수,306,564,597,450,213,177
2024-01-03,07:20,수,549,93,312,219,60,45
2024-01-03,07:30,수,36,543,150,201,327,30
2024-01-03,07:40,수,84,504,540,84,600,180
2024-01-03,07:50,수,144,531,177,36,483,39
2024-01-03,08:00,수,57,141,237,399,552,150
2024-01-03,08:10,수,504,366,564,567,123,99
2024-01-03,08:20,수,267,516,6,18,348,339
2024-01-03,08:30,수,354,378,99,480,573,549
2024-01-03,08:40,수,120,561,480,282,507,369
2024-01-03,08:50,수,72,123,111,522,573,48
2024-01-03,09:00,수,516,357,93,174,498,258
2024-01-03,09:10,수,339,9,261,360,177,21
2024-01-03,09:20,수,525,216,510,192,126,297
2024-01-03,09:30,수,291,531,15,312,240,324
2024-01-03,09:40,수,453,315,411,372,534,15
2024-01-03,09:50,수,498,42,141,456,177,438
2024-01-03,10:00,수,489,354,582,141,237,216
2024-01-03,10:10,수,465,90,123,549,570,249
2024-01-03,10:20,수,477,552,375,75,441,372
2024-01-03,10:30,수,186,468,513,324,48,390
2024-01-03,10:40,수,402,600,153,213,390,558
2024-01-03,10:50,수,588,507,234,231,159,93
2024-01-03,11:00,수,183,573,303,456,258,591
2024-01-03,11:10,수,570,57,384,96,456,198
2024-01-03,11:20,수,249,273,441,93,576,84
2024-01-03,11:30,수,483,207,243,237,507,30
2024-01-03,11:40,수,189,75,327,330,189,354
2024-01-03,11:50,수,579,99,411,501,306,333
2024-01-03,12:00,수,462,402,147,102,570,369
2024-01-03,12:10,수,21,69,39,450,468,375
2024-01-03,12:20,수,417,546,375,168,93,375
2024-01-03,12:30,수,300,510,15,486,384,126
2024-01-03,12:40,수,177,6,102,57,453,315
2024-01-03,12:50,수,132,276,90,120,339,486
2024-01-03,13:00,수,75,3,135,15,558,402
2024-01-03,13:10,수,138,507,174,540,231,33
2024-01-03,13:20,수,84,138,417,396,30,504
2024-01-03,13:30,수,354,225,294,306,462,6
2024-01-03,13:40,수,501,426,213,309,24,588
2024-01-03,13:50,수,567,570,354,339,207,75
2024-01-03,14:00,수,441,63,354,303,288,168
2024-01-03,14:10,수,21,171,18,186,72,327
2024-01-03,14:20,수,219,213,165,510,192,438
2024-01-03,14:30,수,78,33,510,39,444,36
2024-01-03,14:40,수,486,399,294,396,291,585
2024-01-03,14:50,수,252,252,192,471,24,585
2024-01-03,15:00,수,219,129,117,303,216,447
2024-01-03,15:10,수,18,156,456,195,573,189
2024-01-03,15:20,수,432,126,468,570,189,327
2024-01-03,15:30,수,201,372,501,114,153,45
2024-01-03,15:40,수,393,459,411,30,549,492
2024-01-03,15:50,수,336,480,408,240,48,294
2024-01-03,16:00,수,207,345,567,495,57,267
2024-01-03,16:10,수,342,123,282,318,378,72
2024-01-03,16:20,수,327,186,522,579,417,6
2024-01-03,16:30,수,93,294,12,486,156,522
2024-01-03,16:40,수,225,6,378,360,414,303
2024-01-03,16:50,수,381,372,510,375,531,579
2024-01-03,17:00,수,237,15,441,414,177,12
2024-01-03,17:10,수,45,387,477,213,180,354
2024-01-03,17:20,수,174,150,573,573,54,3
2024-01-03,17:30,수,360,468,108,66,354,366
2024-01-03,17:40,수,456,447,222,384,315,534
2024-01-03,17:50,수,225,579,48,423,345,528
2024-01-03,18:00,수,216,237,237,21,321,267
2024-01-03,18:10,수,288,162,45,390,213,312
2024-01-03,18:20,수,231,525,51,495,39,252
2024-01-03,18:30,수,339,528,45,567,360,18
2024-01-03,18:40,수,63,492,207,393,306,246
2024-01-03,18:50,수,558,297,540,351,207,324
2024-01-03,19:00,수,186,369,60,3,231,495
2024-01-03,19:10,수,555,357,24,285,489,45
2024-01-03,19:20,수,462,552,561,489,375,27
2024-01-03,19:30,수,261,189,525,267,165,348
2024-01-03,19:40,수,387,420,162,171,495,516
2024-01-03,19:50,수,549,183,483,120,381,105
2024-01-03,20:00,수,216,201,570,336,243,90
2024-01-03,20:10,수,132,36,174,282,195,144
2024-01-03,20:20,수,96,321,432,192,120,399
2024-01-03,20:30,수,261,243,153,537,216,102
2024-01-03,20:40,수,216,6,210,333,27,30
2024-01-03,20:50,수,582,483,408,441,129,177
2024-01-03,21:00,수,438,345,402,534,174,192
2024-01-03,21:10,수,465,423,390,198,279,339
2024-01-03,21:20,수,216,201,261,252,498,435
2024-01-03,21:30,수,189,510,312,39,507,288
2024-01-03,21:40,수,498,171,69,213,261,315
2024-01-03,21:50,수,270,90,558,114,561,501
2024-01-03,22:00,수,372,447,330,114,225,69
2024-01-03,22:10,수,96,129,309,225,159,282
2024-01-03,22:20,수,462,96,372,141,168,123
2024-01-03,22:30,수,237,552,531,135,252,333
2024-01-03,22:40,수,528,246,162,420,75,132
2024-01-03,22:50,수,588,72,195,267,576,540
2024-01-03,23:00,수,516,72,294,465,189,501
2024-01-03,23:10,수,444,270,282,117,261,435
2024-01-03,23:20,수,201,510,129,177,372,453
2024-01-03,23:30,수,411,36,207,378,150,303
2024-01-03,23:40,수,363,258,147,600,123,228
2024-01-03,23:50,수,369,57,408,471,168,240
2024-01-04,00:00,목,115,152,94,96,39,10
2024-01-04,00:10,목,121,71,169,96,83,110
2024-01-04,00:20,목,38,48,71,79,164,69
2024-01-04,00:30,목,61,92,174,72,98,150
2024-01-04,00:40,목,5,189,113,13,190,60
2024-01-04,00:50,목,129,39,129,25,71,180
2024-01-04,01:00,목,193,53,176,98,8,142
2024-01-04,01:10,목,170,110,147,62,80,67
2024-01-04,01:20,목,145,86,139,149,156,177
2024-01-04,01:30,목,54,5,123,46,147,161
2024-01-04,01:40,목,7,185,89,86,126,30
2024-01-04,01:50,목,47,69,123,25,176,110
2024-01-04,02:00,목,115,179,171,49,91,94
2024-01-04,02:10,목,87,161,110,15,105,3
2024-01-04,02:20,목,133,140,125,43,157,198
2024-01-04,02:30,목,62,46,154,184,70,40
2024-01-04,02:40,목,175,66,182,176,61,131
2024-01-04,02:50,목,155,29,50,33,25,19
2024-01-04,03:00,목,150,65,68,77,129,135
2024-01-04,03:10,목,128,116,88,95,146,114
2024-01-04,03:20,목,107,117,186,18,91,191
2024-01-04,03:30,목,174,61,3,142,73,200
2024-01-04,03:40,목,139,72,71,61,27,181
2024-01-04,03:50,목,105,92,17,141,151,89
2024-01-04,04:00,목,93,168,99,136,165,19
2024-01-04,04:10,목,198,122,98,98,177,87
2024-01-04,04:20,목,23,133,117,180,104,5
2024-01-04,04:30,목,164,138,56,53,23,47
2024-01-04,04:40,목,191,191,40,134,179,168
2024-01-04,04:50,목,68,3,150,68,121,125
2024-01-04,05:00,목,106,126,112,78,51,3
2024-01-04,05:10,목,175,11,36,41,19,68
2024-01-04,05:20,목,178,189,39,19,49,185
2024-01-04,05:30,목,147,121,145,14,110,65
2024-01-04,05:40,목,161,50,41,176,13,24
2024-01-04,05:50,목,151,194,14,13,37,51
2024-01-04,06:00,목,146,106,172,78,45,161
2024-01-04,06:10,목,72,117,65,194,112,97
2024-01-04,06:20,목,41,109,198,166,195,120
2024-01-04,06:30,목,173,88,105,30,26,172
2024-01-04,06:40,목,93,185,7,122,185,157
2024-01-04,06:50,목,142,122,82,99,127,61
2024-01-04,07:00,목,65,175,133,12,172,148
2024-01-04,07:10,목,18,162,10,116,198,79
2024-01-04,07:20,목,111,78,68,100,83,82
2024-01-04,07:30,목,195,126,155,20,23,10
2024-01-04,07:40,목,107,185,158,128,199,91
2024-01-04,07:50,목,83,129,185,98,93,63
2024-01-04,08:00,목,86,99,133,120,47,59
2024-01-04,08:10,목,92,61,143,26,162,13
2024-01-04,08:20,목,22,129,85,62,79,52
2024-01-04,08:30,목,74,49,151,170,176,23
2024-01-04,08:40,목,34,133,124,67,57,167
2024-01-04,08:50,목,179,152,96,57,74,198
2024-01-04,09:00,목,24,17,111,106,143,31
2024-01-04,09:10,목,60,126,123,197,148,6
2024-01-04,09:20,목,13,18,177,85,44,3
2024-01-04,09:30,목,125,109,59,153,181,99
2024-01-04,09:40,목,49,163,73,149,127,176
2024-01-04,09:50,목,144,146,189,166,55,160
2024-01-04,10:00,목,58,67,3,133,39,12
2024-01-04,10:10,목,21,26,124,152,52,127
2024-01-04,10:20,목,11,151,39,32,176,11
2024-01-04,10:30,목,140,104,13,20,53,166
2024-01-04,10:40,목,197,75,157,62,56,1
2024-01-04,10:50,목,92,160,139,186,192,65
2024-01-04,11:00,목,28,35,164,12,100,139
2024-01-04,11:10,목,53,12,40,150,131,85
2024-01-04,11:20,목,191,15,85,190,130,164
2024-01-04,11:30,목,46,63,199,74,54,104
2024-01-04,11:40,목,6,198,75,57,57,116
2024-01-04,11:50,목,82,102,57,105,43,165
2024-01-04,12:00,목,98,74,55,4,183,46
2024-01-04,12:10,목,96,96,63,4,188,153
2024-01-04,12:20,목,47,94,127,172,165,6
2024-01-04,12:30,목,81,109,115,199,24,177
2024-01-04,12:40,목,72,80,122,192,15,49
2024-01-04,12:50,목,43,149,188,61,118,144
2024-01-04,13:00,목,184,180,188,123,50,163
2024-01-04,13:10,목,130,42,101,150,182,135
2024-01-04,13:20,목,91,68,140,44,10,177
2024-01-04,13:30,목,36,90,198,105,27,61
2024-01-04,13:40,목,163,106,85,5,100,179
2024-01-04,13:50,목,52,33,26,189,117,74
2024-01-04,14:00,목,58,43,150,7,177,83
2024-01-04,14:10,목,28,35,68,75,149,2
2024-01-04,14:20,목,144,167,146,198,58,154
2024-01-04,14:30,목,46,70,45,127,82,98
2024-01-04,14:40,목,174,141,123,60,20,84
2024-01-04,14:50,목,139,100,166,102,7,41
2024-01-04,15:00,목,149,176,78,33,155,27
2024-01-04,15:10,목,183,165,133,187,25,85
2024-01-04,15:20,목,130,80,142,105,36,107
2024-01-04,15:30,목,85,37,70,158,147,85
2024-01-04,15:40,목,116,142,164,56,197,59
2024-01-04,15:50,목,145,183,2,188,155,70
2024-01-04,16:00,목,146,84,155,154,90,137
2024-01-04,16:10,목,151,58,108,83,26,196
2024-01-04,16:20,목,127,135,192,141,5,31
2024-01-04,16:30,목,109,33,93,139,38,5
2024-01-04,16:40,목,82,30,92,92,164,149
2024-01-04,16:50,목,161,106,129,139,93,28
2024-01-04,17:00,목,119,30,30,174,44,170
2024-01-04,17:10,목,196,49,65,110,14,142
2024-01-04,17:20,목,194,60,90,192,93,45
2024-01-04,17:30,목,56,92,165,18,68,131
2024-01-04,17:40,목,18,129,11,44,33,24
2024-01-04,17:50,목,59,108,43,105,139,139
2024-01-04,18:00,목,166,10,169,38,32,98
2024-01-04,18:10,목,29,7,140,133,56,74
2024-01-04,18:20,목,58,200,140,125,86,77
2024-01-04,18:30,목,168,91,101,32,168,156
2024-01-04,18:40,목,128,193,73,142,81,196
2024-01-04,18:50,목,184,137,111,102,132,76
2024-01-04,19:00,목,159,134,129,161,105,197
2024-01-04,19:10,목,188,35,92,109,169,41
2024-01-04,19:20,목,190,34,39,32,14,114
2024-01-04,19:30,목,191,200,56,190,92,23
2024-01-04,19:40,목,189,35,15,193,172,158
2024-01-04,19:50,목,96,182,107,22,160,71
2024-01-04,20:00,목,58,121,33,102,14,43
2024-01-04,20:10,목,114,59,155,178,56,58
2024-01-04,20:20,목,167,135,158,93,55,7
